"record_id","year","month","day","species_id","taxa","variable","value"
34167,2002,5,16,"PB","Rodent","hindfoot_length","27"
34167,2002,5,16,"PB","Rodent","weight","33"
34168,2002,5,16,"PP","Rodent","sex","F"
34168,2002,5,16,"PP","Rodent","hindfoot_length","22"
34168,2002,5,16,"PP","Rodent","weight","20"
34169,2002,5,16,"PP","Rodent","sex","M"
34169,2002,5,16,"PP","Rodent","hindfoot_length","23"
34169,2002,5,16,"PP","Rodent","weight","18"
34170,2002,5,16,"PP","Rodent","sex","F"
34170,2002,5,16,"PP","Rodent","hindfoot_length","21"
34170,2002,5,16,"PP","Rodent","weight","20"
34171,2002,5,16,"AH","Rodent","sex",""
34171,2002,5,16,"AH","Rodent","hindfoot_length",NA
34171,2002,5,16,"AH","Rodent","weight",NA
34172,2002,5,16,"PB","Rodent","sex","F"
34172,2002,5,16,"PB","Rodent","hindfoot_length","27"
34172,2002,5,16,"PB","Rodent","weight","23"
34173,2002,5,16,"AH","Rodent","sex",""
34173,2002,5,16,"AH","Rodent","hindfoot_length",NA
34173,2002,5,16,"AH","Rodent","weight",NA
34174,2002,5,16,"RM","Rodent","sex","M"
34174,2002,5,16,"RM","Rodent","hindfoot_length","17"
34174,2002,5,16,"RM","Rodent","weight","11"
34175,2002,5,16,"PB","Rodent","sex","M"
34175,2002,5,16,"PB","Rodent","hindfoot_length","25"
34175,2002,5,16,"PB","Rodent","weight","35"
34176,2002,5,16,"DO","Rodent","sex","M"
34176,2002,5,16,"DO","Rodent","hindfoot_length","37"
34176,2002,5,16,"DO","Rodent","weight","52"
34177,2002,5,16,"PE","Rodent","sex","M"
34177,2002,5,16,"PE","Rodent","hindfoot_length","18"
34177,2002,5,16,"PE","Rodent","weight","13"
34178,2002,5,16,"PB","Rodent","sex","M"
34178,2002,5,16,"PB","Rodent","hindfoot_length","27"
34178,2002,5,16,"PB","Rodent","weight","36"
34180,2002,6,15,"DO","Rodent","sex","F"
34180,2002,6,15,"DO","Rodent","hindfoot_length","34"
34180,2002,6,15,"DO","Rodent","weight","39"
34181,2002,6,15,"PB","Rodent","sex","F"
34181,2002,6,15,"PB","Rodent","hindfoot_length","26"
34181,2002,6,15,"PB","Rodent","weight","29"
34182,2002,6,15,"PB","Rodent","sex","F"
34182,2002,6,15,"PB","Rodent","hindfoot_length","26"
34182,2002,6,15,"PB","Rodent","weight","30"
34183,2002,6,15,"PP","Rodent","sex","F"
34183,2002,6,15,"PP","Rodent","hindfoot_length","22"
34183,2002,6,15,"PP","Rodent","weight","11"
34184,2002,6,15,"PP","Rodent","sex","M"
34184,2002,6,15,"PP","Rodent","hindfoot_length","24"
34184,2002,6,15,"PP","Rodent","weight","23"
34185,2002,6,15,"PP","Rodent","sex","M"
34185,2002,6,15,"PP","Rodent","hindfoot_length","23"
34185,2002,6,15,"PP","Rodent","weight","21"
34186,2002,6,15,"PP","Rodent","sex","M"
34186,2002,6,15,"PP","Rodent","hindfoot_length","22"
34186,2002,6,15,"PP","Rodent","weight","17"
34187,2002,6,15,"PP","Rodent","sex","F"
34187,2002,6,15,"PP","Rodent","hindfoot_length","22"
34187,2002,6,15,"PP","Rodent","weight","23"
34188,2002,6,15,"DM","Rodent","sex","M"
34188,2002,6,15,"DM","Rodent","hindfoot_length","37"
34188,2002,6,15,"DM","Rodent","weight","49"
34189,2002,6,15,"PB","Rodent","sex","M"
34189,2002,6,15,"PB","Rodent","hindfoot_length","26"
34189,2002,6,15,"PB","Rodent","weight","30"
34190,2002,6,15,"DM","Rodent","sex","F"
34190,2002,6,15,"DM","Rodent","hindfoot_length","37"
34190,2002,6,15,"DM","Rodent","weight","45"
34191,2002,6,15,"PB","Rodent","sex","M"
34191,2002,6,15,"PB","Rodent","hindfoot_length","27"
34191,2002,6,15,"PB","Rodent","weight","43"
34192,2002,6,15,"DM","Rodent","sex","F"
34192,2002,6,15,"DM","Rodent","hindfoot_length","35"
34192,2002,6,15,"DM","Rodent","weight","50"
34193,2002,6,15,"PP","Rodent","sex","F"
34193,2002,6,15,"PP","Rodent","hindfoot_length","20"
34193,2002,6,15,"PP","Rodent","weight","9"
34194,2002,6,15,"PE","Rodent","sex","F"
34194,2002,6,15,"PE","Rodent","hindfoot_length","21"
34194,2002,6,15,"PE","Rodent","weight","25"
34195,2002,6,15,"PB","Rodent","sex","M"
34195,2002,6,15,"PB","Rodent","hindfoot_length","28"
34195,2002,6,15,"PB","Rodent","weight","32"
34196,2002,6,15,"PB","Rodent","sex","F"
34196,2002,6,15,"PB","Rodent","hindfoot_length","26"
34196,2002,6,15,"PB","Rodent","weight","45"
34197,2002,6,15,"PP","Rodent","sex","M"
34197,2002,6,15,"PP","Rodent","hindfoot_length","23"
34197,2002,6,15,"PP","Rodent","weight","22"
34198,2002,6,15,"NL","Rodent","sex","F"
34198,2002,6,15,"NL","Rodent","hindfoot_length","31"
34198,2002,6,15,"NL","Rodent","weight","139"
34199,2002,6,15,"DM","Rodent","sex","F"
34199,2002,6,15,"DM","Rodent","hindfoot_length","36"
34199,2002,6,15,"DM","Rodent","weight","50"
34200,2002,6,15,"PP","Rodent","sex","M"
34200,2002,6,15,"PP","Rodent","hindfoot_length","23"
34200,2002,6,15,"PP","Rodent","weight","22"
34201,2002,6,15,"DO","Rodent","sex","F"
34201,2002,6,15,"DO","Rodent","hindfoot_length","38"
34201,2002,6,15,"DO","Rodent","weight","47"
34202,2002,6,15,"PP","Rodent","sex","F"
34202,2002,6,15,"PP","Rodent","hindfoot_length","22"
34202,2002,6,15,"PP","Rodent","weight","21"
34203,2002,6,15,"PP","Rodent","sex","M"
34203,2002,6,15,"PP","Rodent","hindfoot_length","22"
34203,2002,6,15,"PP","Rodent","weight","18"
34204,2002,6,15,"DO","Rodent","sex","M"
34204,2002,6,15,"DO","Rodent","hindfoot_length","38"
34204,2002,6,15,"DO","Rodent","weight","52"
34205,2002,6,15,"PE","Rodent","sex","F"
34205,2002,6,15,"PE","Rodent","hindfoot_length","20"
34205,2002,6,15,"PE","Rodent","weight","23"
34206,2002,6,15,"PP","Rodent","sex","F"
34206,2002,6,15,"PP","Rodent","hindfoot_length","22"
34206,2002,6,15,"PP","Rodent","weight","19"
34207,2002,6,15,"DO","Rodent","sex","M"
34207,2002,6,15,"DO","Rodent","hindfoot_length","36"
34207,2002,6,15,"DO","Rodent","weight","54"
34208,2002,6,15,"PP","Rodent","sex","F"
34208,2002,6,15,"PP","Rodent","hindfoot_length","22"
34208,2002,6,15,"PP","Rodent","weight","18"
34209,2002,6,15,"OT","Rodent","sex","F"
34209,2002,6,15,"OT","Rodent","hindfoot_length","20"
34209,2002,6,15,"OT","Rodent","weight","35"
34210,2002,6,15,"PB","Rodent","sex","F"
34210,2002,6,15,"PB","Rodent","hindfoot_length","26"
34210,2002,6,15,"PB","Rodent","weight","24"
34211,2002,6,15,"PP","Rodent","sex","F"
34211,2002,6,15,"PP","Rodent","hindfoot_length","22"
34211,2002,6,15,"PP","Rodent","weight","17"
34212,2002,6,15,"PP","Rodent","sex","M"
34212,2002,6,15,"PP","Rodent","hindfoot_length","23"
34212,2002,6,15,"PP","Rodent","weight","18"
34213,2002,6,15,"PP","Rodent","sex","F"
34213,2002,6,15,"PP","Rodent","hindfoot_length","21"
34213,2002,6,15,"PP","Rodent","weight","18"
34214,2002,6,15,"PB","Rodent","sex","F"
34214,2002,6,15,"PB","Rodent","hindfoot_length","26"
34214,2002,6,15,"PB","Rodent","weight","31"
34215,2002,6,15,"PP","Rodent","sex","F"
34215,2002,6,15,"PP","Rodent","hindfoot_length","20"
34215,2002,6,15,"PP","Rodent","weight","18"
34216,2002,6,15,"PP","Rodent","sex","M"
34216,2002,6,15,"PP","Rodent","hindfoot_length","23"
34216,2002,6,15,"PP","Rodent","weight","18"
34217,2002,6,15,"PB","Rodent","sex","M"
34217,2002,6,15,"PB","Rodent","hindfoot_length","27"
34217,2002,6,15,"PB","Rodent","weight","23"
34218,2002,6,15,"PB","Rodent","sex","F"
34218,2002,6,15,"PB","Rodent","hindfoot_length","26"
34218,2002,6,15,"PB","Rodent","weight","34"
34219,2002,6,15,"PB","Rodent","sex","F"
34219,2002,6,15,"PB","Rodent","hindfoot_length","26"
34219,2002,6,15,"PB","Rodent","weight","23"
34220,2002,6,15,"PB","Rodent","sex","M"
34220,2002,6,15,"PB","Rodent","hindfoot_length","28"
34220,2002,6,15,"PB","Rodent","weight","43"
34221,2002,6,15,"PP","Rodent","sex","M"
34221,2002,6,15,"PP","Rodent","hindfoot_length","23"
34221,2002,6,15,"PP","Rodent","weight","18"
34222,2002,6,15,"PB","Rodent","sex","F"
34222,2002,6,15,"PB","Rodent","hindfoot_length","26"
34222,2002,6,15,"PB","Rodent","weight","35"
34223,2002,6,15,"PB","Rodent","sex","F"
34223,2002,6,15,"PB","Rodent","hindfoot_length","26"
34223,2002,6,15,"PB","Rodent","weight","26"
34224,2002,6,15,"PB","Rodent","sex","M"
34224,2002,6,15,"PB","Rodent","hindfoot_length","26"
34224,2002,6,15,"PB","Rodent","weight","24"
34225,2002,6,15,"PB","Rodent","sex","F"
34225,2002,6,15,"PB","Rodent","hindfoot_length","27"
34225,2002,6,15,"PB","Rodent","weight","25"
34226,2002,6,15,"PB","Rodent","sex","M"
34226,2002,6,15,"PB","Rodent","hindfoot_length","27"
34226,2002,6,15,"PB","Rodent","weight","35"
34227,2002,6,15,"PB","Rodent","sex","F"
34227,2002,6,15,"PB","Rodent","hindfoot_length","26"
34227,2002,6,15,"PB","Rodent","weight","29"
34228,2002,6,15,"PB","Rodent","sex","M"
34228,2002,6,15,"PB","Rodent","hindfoot_length","27"
34228,2002,6,15,"PB","Rodent","weight",NA
34229,2002,6,15,"PB","Rodent","sex","M"
34229,2002,6,15,"PB","Rodent","hindfoot_length","28"
34229,2002,6,15,"PB","Rodent","weight","39"
34230,2002,6,15,"PB","Rodent","sex","M"
34230,2002,6,15,"PB","Rodent","hindfoot_length","26"
34230,2002,6,15,"PB","Rodent","weight","23"
34231,2002,6,15,"PB","Rodent","sex","M"
34231,2002,6,15,"PB","Rodent","hindfoot_length","26"
34231,2002,6,15,"PB","Rodent","weight","25"
34232,2002,6,15,"PB","Rodent","sex","F"
34232,2002,6,15,"PB","Rodent","hindfoot_length","26"
34232,2002,6,15,"PB","Rodent","weight","34"
34233,2002,6,15,"PB","Rodent","sex","F"
34233,2002,6,15,"PB","Rodent","hindfoot_length","23"
34233,2002,6,15,"PB","Rodent","weight","28"
34234,2002,6,15,"PB","Rodent","sex","F"
34234,2002,6,15,"PB","Rodent","hindfoot_length","26"
34234,2002,6,15,"PB","Rodent","weight","19"
34235,2002,6,15,"PB","Rodent","sex","F"
34235,2002,6,15,"PB","Rodent","hindfoot_length","26"
34235,2002,6,15,"PB","Rodent","weight","25"
34236,2002,6,15,"PB","Rodent","sex","F"
34236,2002,6,15,"PB","Rodent","hindfoot_length","26"
34236,2002,6,15,"PB","Rodent","weight","23"
34237,2002,6,15,"PB","Rodent","sex","M"
34237,2002,6,15,"PB","Rodent","hindfoot_length","26"
34237,2002,6,15,"PB","Rodent","weight","18"
34238,2002,6,15,"PB","Rodent","sex","M"
34238,2002,6,15,"PB","Rodent","hindfoot_length","27"
34238,2002,6,15,"PB","Rodent","weight","33"
34239,2002,6,15,"PB","Rodent","sex","F"
34239,2002,6,15,"PB","Rodent","hindfoot_length","26"
34239,2002,6,15,"PB","Rodent","weight","20"
34240,2002,6,15,"PB","Rodent","sex","F"
34240,2002,6,15,"PB","Rodent","hindfoot_length","26"
34240,2002,6,15,"PB","Rodent","weight","20"
34241,2002,6,15,"PB","Rodent","sex","M"
34241,2002,6,15,"PB","Rodent","hindfoot_length","27"
34241,2002,6,15,"PB","Rodent","weight","45"
34242,2002,6,15,"PB","Rodent","sex","F"
34242,2002,6,15,"PB","Rodent","hindfoot_length","25"
34242,2002,6,15,"PB","Rodent","weight","20"
34243,2002,6,15,"PB","Rodent","sex","M"
34243,2002,6,15,"PB","Rodent","hindfoot_length","27"
34243,2002,6,15,"PB","Rodent","weight","33"
34244,2002,6,15,"PB","Rodent","sex","M"
34244,2002,6,15,"PB","Rodent","hindfoot_length","27"
34244,2002,6,15,"PB","Rodent","weight","47"
34245,2002,6,15,"DM","Rodent","sex","M"
34245,2002,6,15,"DM","Rodent","hindfoot_length","37"
34245,2002,6,15,"DM","Rodent","weight","50"
34246,2002,6,15,"PB","Rodent","sex","M"
34246,2002,6,15,"PB","Rodent","hindfoot_length","26"
34246,2002,6,15,"PB","Rodent","weight","24"
34247,2002,6,15,"DM","Rodent","sex","F"
34247,2002,6,15,"DM","Rodent","hindfoot_length","38"
34247,2002,6,15,"DM","Rodent","weight","50"
34248,2002,6,15,"DO","Rodent","sex","M"
34248,2002,6,15,"DO","Rodent","hindfoot_length","36"
34248,2002,6,15,"DO","Rodent","weight","50"
34249,2002,6,15,"PP","Rodent","sex","F"
34249,2002,6,15,"PP","Rodent","hindfoot_length","21"
34249,2002,6,15,"PP","Rodent","weight","13"
34250,2002,6,15,"PB","Rodent","sex","F"
34250,2002,6,15,"PB","Rodent","hindfoot_length","27"
34250,2002,6,15,"PB","Rodent","weight","38"
34251,2002,6,15,"PP","Rodent","sex","F"
34251,2002,6,15,"PP","Rodent","hindfoot_length","21"
34251,2002,6,15,"PP","Rodent","weight","17"
34252,2002,6,15,"PB","Rodent","sex","M"
34252,2002,6,15,"PB","Rodent","hindfoot_length","27"
34252,2002,6,15,"PB","Rodent","weight","28"
34253,2002,6,15,"DM","Rodent","sex","F"
34253,2002,6,15,"DM","Rodent","hindfoot_length","36"
34253,2002,6,15,"DM","Rodent","weight","50"
34254,2002,6,15,"PB","Rodent","sex","F"
34254,2002,6,15,"PB","Rodent","hindfoot_length","26"
34254,2002,6,15,"PB","Rodent","weight","25"
34255,2002,6,15,"DM","Rodent","sex","M"
34255,2002,6,15,"DM","Rodent","hindfoot_length","36"
34255,2002,6,15,"DM","Rodent","weight","51"
34256,2002,6,15,"DM","Rodent","sex","F"
34256,2002,6,15,"DM","Rodent","hindfoot_length","36"
34256,2002,6,15,"DM","Rodent","weight","26"
34257,2002,6,15,"AH","Rodent","sex",""
34257,2002,6,15,"AH","Rodent","hindfoot_length",NA
34257,2002,6,15,"AH","Rodent","weight",NA
34258,2002,6,15,"PB","Rodent","sex","F"
34258,2002,6,15,"PB","Rodent","hindfoot_length","27"
34258,2002,6,15,"PB","Rodent","weight","20"
34259,2002,6,15,"PB","Rodent","sex","F"
34259,2002,6,15,"PB","Rodent","hindfoot_length","26"
34259,2002,6,15,"PB","Rodent","weight","30"
34260,2002,6,15,"PB","Rodent","sex","F"
34260,2002,6,15,"PB","Rodent","hindfoot_length","26"
34260,2002,6,15,"PB","Rodent","weight","22"
34261,2002,6,15,"PB","Rodent","sex","F"
34261,2002,6,15,"PB","Rodent","hindfoot_length","26"
34261,2002,6,15,"PB","Rodent","weight","33"
34262,2002,6,15,"PB","Rodent","sex","M"
34262,2002,6,15,"PB","Rodent","hindfoot_length","26"
34262,2002,6,15,"PB","Rodent","weight","21"
34263,2002,6,15,"PB","Rodent","sex","M"
34263,2002,6,15,"PB","Rodent","hindfoot_length","27"
34263,2002,6,15,"PB","Rodent","weight","40"
34264,2002,6,15,"PB","Rodent","sex","M"
34264,2002,6,15,"PB","Rodent","hindfoot_length","27"
34264,2002,6,15,"PB","Rodent","weight","28"
34265,2002,6,15,"PB","Rodent","sex","F"
34265,2002,6,15,"PB","Rodent","hindfoot_length","26"
34265,2002,6,15,"PB","Rodent","weight","23"
34266,2002,6,15,"PB","Rodent","sex","F"
34266,2002,6,15,"PB","Rodent","hindfoot_length","27"
34266,2002,6,15,"PB","Rodent","weight","33"
34267,2002,6,15,"PB","Rodent","sex","F"
34267,2002,6,15,"PB","Rodent","hindfoot_length","26"
34267,2002,6,15,"PB","Rodent","weight","32"
34268,2002,6,15,"PB","Rodent","sex","F"
34268,2002,6,15,"PB","Rodent","hindfoot_length","25"
34268,2002,6,15,"PB","Rodent","weight","21"
34269,2002,6,15,"PB","Rodent","sex","F"
34269,2002,6,15,"PB","Rodent","hindfoot_length","25"
34269,2002,6,15,"PB","Rodent","weight","31"
34270,2002,6,15,"AH","Rodent","sex",""
34270,2002,6,15,"AH","Rodent","hindfoot_length",NA
34270,2002,6,15,"AH","Rodent","weight",NA
34271,2002,6,15,"PB","Rodent","sex","F"
34271,2002,6,15,"PB","Rodent","hindfoot_length","25"
34271,2002,6,15,"PB","Rodent","weight","22"
34272,2002,6,15,"PB","Rodent","sex","M"
34272,2002,6,15,"PB","Rodent","hindfoot_length","28"
34272,2002,6,15,"PB","Rodent","weight","40"
34273,2002,6,15,"PB","Rodent","sex","M"
34273,2002,6,15,"PB","Rodent","hindfoot_length","26"
34273,2002,6,15,"PB","Rodent","weight","42"
34274,2002,6,15,"PB","Rodent","sex","F"
34274,2002,6,15,"PB","Rodent","hindfoot_length","25"
34274,2002,6,15,"PB","Rodent","weight","33"
34275,2002,6,15,"PB","Rodent","sex","F"
34275,2002,6,15,"PB","Rodent","hindfoot_length","25"
34275,2002,6,15,"PB","Rodent","weight","29"
34276,2002,6,15,"PE","Rodent","sex","M"
34276,2002,6,15,"PE","Rodent","hindfoot_length","20"
34276,2002,6,15,"PE","Rodent","weight",NA
34277,2002,6,15,"NL","Rodent","sex","F"
34277,2002,6,15,"NL","Rodent","hindfoot_length","31"
34277,2002,6,15,"NL","Rodent","weight","164"
34278,2002,6,15,"PE","Rodent","sex","M"
34278,2002,6,15,"PE","Rodent","hindfoot_length","20"
34278,2002,6,15,"PE","Rodent","weight","15"
34279,2002,6,15,"NL","Rodent","sex","M"
34279,2002,6,15,"NL","Rodent","hindfoot_length",NA
34279,2002,6,15,"NL","Rodent","weight","139"
34280,2002,6,15,"RM","Rodent","sex","M"
34280,2002,6,15,"RM","Rodent","hindfoot_length","16"
34280,2002,6,15,"RM","Rodent","weight","7"
34281,2002,6,15,"RM","Rodent","sex","F"
34281,2002,6,15,"RM","Rodent","hindfoot_length","14"
34281,2002,6,15,"RM","Rodent","weight","9"
34282,2002,6,15,"PP","Rodent","sex","F"
34282,2002,6,15,"PP","Rodent","hindfoot_length","23"
34282,2002,6,15,"PP","Rodent","weight","23"
34283,2002,6,15,"OT","Rodent","sex",""
34283,2002,6,15,"OT","Rodent","hindfoot_length",NA
34283,2002,6,15,"OT","Rodent","weight",NA
34284,2002,6,15,"PP","Rodent","sex","M"
34284,2002,6,15,"PP","Rodent","hindfoot_length","22"
34284,2002,6,15,"PP","Rodent","weight","18"
34285,2002,6,15,"PP","Rodent","sex","F"
34285,2002,6,15,"PP","Rodent","hindfoot_length","23"
34285,2002,6,15,"PP","Rodent","weight","27"
34286,2002,6,15,"PP","Rodent","sex","F"
34286,2002,6,15,"PP","Rodent","hindfoot_length","22"
34286,2002,6,15,"PP","Rodent","weight","16"
34287,2002,6,15,"AH","Rodent","sex",""
34287,2002,6,15,"AH","Rodent","hindfoot_length",NA
34287,2002,6,15,"AH","Rodent","weight",NA
34288,2002,6,16,"DO","Rodent","sex","F"
34288,2002,6,16,"DO","Rodent","hindfoot_length","35"
34288,2002,6,16,"DO","Rodent","weight","55"
34289,2002,6,16,"PB","Rodent","sex","F"
34289,2002,6,16,"PB","Rodent","hindfoot_length","27"
34289,2002,6,16,"PB","Rodent","weight","32"
34290,2002,6,16,"DM","Rodent","sex","F"
34290,2002,6,16,"DM","Rodent","hindfoot_length","36"
34290,2002,6,16,"DM","Rodent","weight","44"
34291,2002,6,16,"PP","Rodent","sex","M"
34291,2002,6,16,"PP","Rodent","hindfoot_length","22"
34291,2002,6,16,"PP","Rodent","weight","12"
34292,2002,6,16,"PP","Rodent","sex","F"
34292,2002,6,16,"PP","Rodent","hindfoot_length","22"
34292,2002,6,16,"PP","Rodent","weight","11"
34293,2002,6,16,"PB","Rodent","sex","M"
34293,2002,6,16,"PB","Rodent","hindfoot_length","26"
34293,2002,6,16,"PB","Rodent","weight","34"
34294,2002,6,16,"PP","Rodent","sex","F"
34294,2002,6,16,"PP","Rodent","hindfoot_length","22"
34294,2002,6,16,"PP","Rodent","weight","18"
34295,2002,6,16,"PI","Rodent","sex","M"
34295,2002,6,16,"PI","Rodent","hindfoot_length","22"
34295,2002,6,16,"PI","Rodent","weight","21"
34296,2002,6,16,"PB","Rodent","sex","M"
34296,2002,6,16,"PB","Rodent","hindfoot_length","26"
34296,2002,6,16,"PB","Rodent","weight","36"
34297,2002,6,16,"DM","Rodent","sex","M"
34297,2002,6,16,"DM","Rodent","hindfoot_length","36"
34297,2002,6,16,"DM","Rodent","weight","53"
34298,2002,6,16,"PP","Rodent","sex","F"
34298,2002,6,16,"PP","Rodent","hindfoot_length","22"
34298,2002,6,16,"PP","Rodent","weight","16"
34299,2002,6,16,"PB","Rodent","sex","F"
34299,2002,6,16,"PB","Rodent","hindfoot_length","25"
34299,2002,6,16,"PB","Rodent","weight","34"
34300,2002,6,16,"PB","Rodent","sex","F"
34300,2002,6,16,"PB","Rodent","hindfoot_length","26"
34300,2002,6,16,"PB","Rodent","weight","23"
34301,2002,6,16,"PP","Rodent","sex","F"
34301,2002,6,16,"PP","Rodent","hindfoot_length","23"
34301,2002,6,16,"PP","Rodent","weight","18"
34302,2002,6,16,"PP","Rodent","sex","F"
34302,2002,6,16,"PP","Rodent","hindfoot_length","23"
34302,2002,6,16,"PP","Rodent","weight","15"
34303,2002,6,16,"PP","Rodent","sex","F"
34303,2002,6,16,"PP","Rodent","hindfoot_length","23"
34303,2002,6,16,"PP","Rodent","weight","20"
34304,2002,6,16,"DM","Rodent","sex","F"
34304,2002,6,16,"DM","Rodent","hindfoot_length","36"
34304,2002,6,16,"DM","Rodent","weight","46"
34305,2002,6,16,"PB","Rodent","sex","M"
34305,2002,6,16,"PB","Rodent","hindfoot_length","26"
34305,2002,6,16,"PB","Rodent","weight","28"
34306,2002,6,16,"PB","Rodent","sex","M"
34306,2002,6,16,"PB","Rodent","hindfoot_length","28"
34306,2002,6,16,"PB","Rodent","weight","48"
34307,2002,6,16,"DO","Rodent","sex","M"
34307,2002,6,16,"DO","Rodent","hindfoot_length","35"
34307,2002,6,16,"DO","Rodent","weight","50"
34308,2002,6,16,"DM","Rodent","sex","F"
34308,2002,6,16,"DM","Rodent","hindfoot_length","37"
34308,2002,6,16,"DM","Rodent","weight","50"
34309,2002,6,16,"PB","Rodent","sex","F"
34309,2002,6,16,"PB","Rodent","hindfoot_length","26"
34309,2002,6,16,"PB","Rodent","weight","27"
34310,2002,6,16,"PE","Rodent","sex","F"
34310,2002,6,16,"PE","Rodent","hindfoot_length","20"
34310,2002,6,16,"PE","Rodent","weight","22"
34311,2002,6,16,"PP","Rodent","sex","M"
34311,2002,6,16,"PP","Rodent","hindfoot_length","22"
34311,2002,6,16,"PP","Rodent","weight","16"
34312,2002,6,16,"PB","Rodent","sex","F"
34312,2002,6,16,"PB","Rodent","hindfoot_length","26"
34312,2002,6,16,"PB","Rodent","weight","38"
34313,2002,6,16,"PP","Rodent","sex","M"
34313,2002,6,16,"PP","Rodent","hindfoot_length","21"
34313,2002,6,16,"PP","Rodent","weight","8"
34314,2002,6,16,"PB","Rodent","sex","M"
34314,2002,6,16,"PB","Rodent","hindfoot_length","26"
34314,2002,6,16,"PB","Rodent","weight","36"
34315,2002,6,16,"PP","Rodent","sex","F"
34315,2002,6,16,"PP","Rodent","hindfoot_length","22"
34315,2002,6,16,"PP","Rodent","weight","17"
34316,2002,6,16,"PB","Rodent","sex","F"
34316,2002,6,16,"PB","Rodent","hindfoot_length","26"
34316,2002,6,16,"PB","Rodent","weight","28"
34317,2002,6,16,"PP","Rodent","sex","F"
34317,2002,6,16,"PP","Rodent","hindfoot_length","21"
34317,2002,6,16,"PP","Rodent","weight","15"
34318,2002,6,16,"DO","Rodent","sex","M"
34318,2002,6,16,"DO","Rodent","hindfoot_length","36"
34318,2002,6,16,"DO","Rodent","weight","43"
34319,2002,6,16,"PP","Rodent","sex","F"
34319,2002,6,16,"PP","Rodent","hindfoot_length","22"
34319,2002,6,16,"PP","Rodent","weight","19"
34320,2002,6,16,"PP","Rodent","sex","M"
34320,2002,6,16,"PP","Rodent","hindfoot_length","23"
34320,2002,6,16,"PP","Rodent","weight","18"
34321,2002,6,16,"PB","Rodent","sex","F"
34321,2002,6,16,"PB","Rodent","hindfoot_length","26"
34321,2002,6,16,"PB","Rodent","weight","33"
34322,2002,6,16,"DM","Rodent","sex","M"
34322,2002,6,16,"DM","Rodent","hindfoot_length","35"
34322,2002,6,16,"DM","Rodent","weight","33"
34323,2002,6,16,"PB","Rodent","sex","M"
34323,2002,6,16,"PB","Rodent","hindfoot_length","26"
34323,2002,6,16,"PB","Rodent","weight","22"
34324,2002,6,16,"PB","Rodent","sex","F"
34324,2002,6,16,"PB","Rodent","hindfoot_length","25"
34324,2002,6,16,"PB","Rodent","weight","29"
34325,2002,6,16,"DO","Rodent","sex","F"
34325,2002,6,16,"DO","Rodent","hindfoot_length","36"
34325,2002,6,16,"DO","Rodent","weight","50"
34326,2002,6,16,"PB","Rodent","sex",""
34326,2002,6,16,"PB","Rodent","hindfoot_length",NA
34326,2002,6,16,"PB","Rodent","weight",NA
34327,2002,6,16,"DO","Rodent","sex","M"
34327,2002,6,16,"DO","Rodent","hindfoot_length","33"
34327,2002,6,16,"DO","Rodent","weight","41"
34328,2002,6,16,"DO","Rodent","sex","M"
34328,2002,6,16,"DO","Rodent","hindfoot_length","36"
34328,2002,6,16,"DO","Rodent","weight","49"
34329,2002,6,16,"PP","Rodent","sex","F"
34329,2002,6,16,"PP","Rodent","hindfoot_length","22"
34329,2002,6,16,"PP","Rodent","weight","19"
34330,2002,6,16,"OT","Rodent","sex","M"
34330,2002,6,16,"OT","Rodent","hindfoot_length","20"
34330,2002,6,16,"OT","Rodent","weight","23"
34331,2002,6,16,"DO","Rodent","sex","F"
34331,2002,6,16,"DO","Rodent","hindfoot_length","33"
34331,2002,6,16,"DO","Rodent","weight","40"
34332,2002,6,16,"DO","Rodent","sex","M"
34332,2002,6,16,"DO","Rodent","hindfoot_length","36"
34332,2002,6,16,"DO","Rodent","weight","43"
34333,2002,6,16,"PP","Rodent","sex","F"
34333,2002,6,16,"PP","Rodent","hindfoot_length","22"
34333,2002,6,16,"PP","Rodent","weight","10"
34334,2002,6,16,"PP","Rodent","sex","M"
34334,2002,6,16,"PP","Rodent","hindfoot_length","23"
34334,2002,6,16,"PP","Rodent","weight","20"
34335,2002,6,16,"DO","Rodent","sex","F"
34335,2002,6,16,"DO","Rodent","hindfoot_length","35"
34335,2002,6,16,"DO","Rodent","weight","44"
34336,2002,6,16,"PP","Rodent","sex","M"
34336,2002,6,16,"PP","Rodent","hindfoot_length","23"
34336,2002,6,16,"PP","Rodent","weight","20"
34337,2002,6,16,"PP","Rodent","sex","F"
34337,2002,6,16,"PP","Rodent","hindfoot_length","21"
34337,2002,6,16,"PP","Rodent","weight","9"
34338,2002,6,16,"OT","Rodent","sex","F"
34338,2002,6,16,"OT","Rodent","hindfoot_length","20"
34338,2002,6,16,"OT","Rodent","weight",NA
34339,2002,6,16,"DM","Rodent","sex","M"
34339,2002,6,16,"DM","Rodent","hindfoot_length","36"
34339,2002,6,16,"DM","Rodent","weight","25"
34340,2002,6,16,"PP","Rodent","sex","F"
34340,2002,6,16,"PP","Rodent","hindfoot_length","23"
34340,2002,6,16,"PP","Rodent","weight","17"
34341,2002,6,16,"DM","Rodent","sex","F"
34341,2002,6,16,"DM","Rodent","hindfoot_length","36"
34341,2002,6,16,"DM","Rodent","weight","48"
34342,2002,6,16,"DM","Rodent","sex","M"
34342,2002,6,16,"DM","Rodent","hindfoot_length","36"
34342,2002,6,16,"DM","Rodent","weight","48"
